timestamp,Rotor,_id,KH-Zähl2,GetrT,Spann,Azimut,Spann.2,Prod. 2,Leistung,Abgabe,BtrStd 1,Bezug,KH-Ana-3,Gen1-,Strom-.2,KH-Zähl1,KH-Ana-2,KH-DigiE,Außen,Strom-,Wind,Lager,KH-DigiI,Prod. 1,Spann.1,CosPh,Status,KH-Ana-1,BtrStd 2,Strom-.1,KH-Ana-4
2016-01-22T14:10:00.000Z,0,6882314aa85e68182405c41a,0,0,0,0,0,1744105,0,1191,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388270,0,0,9999,0,45373,0,0
2016-01-22T14:20:00.000Z,0,6882314aa85e68182405c41b,0,0,0,0,0,1744105,0,1191,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388270,0,0,9999,0,45373,0,0
2016-01-22T14:30:00.000Z,0,6882314aa85e68182405c41c,0,0,0,0,0,1744105,0,1191,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388270,0,0,9999,0,45373,0,0
2016-01-22T14:40:00.000Z,0,6882314aa85e68182405c41d,0,0,0,0,0,1744105,0,1191,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388270,0,0,9999,0,45373,0,0
2016-01-22T14:50:00.000Z,0,6882314aa85e68182405c41e,0,0,0,0,0,1744105,0,1191,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388270,0,0,9999,0,45373,0,0
2016-01-22T15:00:00.000Z,0,6882314aa85e68182405c41f,0,0,0,0,0,1744105,0,1191,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388270,0,0,9999,0,45373,0,0
2016-01-22T15:10:00.000Z,0,6882314aa85e68182405c420,0,0,0,0,0,1744105,0,1191,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388270,0,0,9999,0,45373,0,0
2016-01-22T15:20:00.000Z,0,6882314aa85e68182405c421,0,0,0,0,0,1744105,0,1191,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388270,0,0,9999,0,45373,0,0
2016-01-22T15:30:00.000Z,0,6882314aa85e68182405c422,0,0,0,0,0,1744105,0,1191,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388270,0,0,9999,0,45373,0,0
2016-01-22T15:40:00.000Z,0,6882314aa85e68182405c423,0,0,0,0,0,1744105,0,1191,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388270,0,0,9999,0,45373,0,0
2016-01-22T15:50:00.000Z,0,6882314aa85e68182405c424,0,0,0,0,0,1744105,0,1191,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388270,0,0,9999,0,45373,0,0
2016-01-22T16:00:00.000Z,0,6882314aa85e68182405c425,0,0,0,0,0,1744105,0,1191,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388270,0,0,9999,0,45373,0,0
2016-01-22T16:10:00.000Z,0,6882314aa85e68182405c426,0,0,0,0,0,1744105,0,1191,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388270,0,0,9999,0,45373,0,0
2016-01-22T16:20:00.000Z,0,6882314aa85e68182405c427,0,0,0,0,0,1744105,0,1191,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388270,0,0,9999,0,45373,0,0
2016-01-22T16:30:00.000Z,0,6882314aa85e68182405c428,0,0,0,0,0,1744105,0,1191,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388270,0,0,9999,0,45373,0,0
2016-01-22T16:40:00.000Z,0,6882314aa85e68182405c429,0,0,0,0,0,1744105,0,1191,49143,21,0,0,0,0,0,0,0,0,0,0,0,33388270,0,0,9999,0,45373,0,0
2016-01-22T16:50:00.000Z,12.8,6882314aa85e68182405c42a,0,24.6,316.8,97,316,1744122,503.7,1198,49144,21,0,11.5,420.8,0,0,0,-1.6,428,6,47,0,33388770,317.1,0.795,9999,0,45373,430.7,0
2016-01-25T03:20:00.000Z,9.8,6882314aa85e68182405c589,0,45.7,399.5,236.6,398.2,1746737,329.7,1198,49189,21,0,28.3,273.5,0,0,0,10.2,277.9,7,58.2,0,33405252,399.3,0.632,78,0,45386,280.8,0
2016-01-26T03:20:00.000Z,8.6,6882314aa85e68182405c619,0,49.6,400.8,217.5,398.8,1747561,354.3,1198,49207,21,0,38.5,292.4,0,0,0,12.3,295.7,8,63,0,33415324,400.5,0.704,78,0,45392,302.6,0
2016-01-31T03:20:00.000Z,9.2,6882314aa85e68182405c8e9,0,50.5,398.1,237.5,395.9,1747808,980.7,1198,49325,21,0,48.1,865.1,0,0,0,5,867.5,13.2,64.2,0,33561367,398.1,0.525,78,0,45393,879.4,0
2016-02-01T16:50:00.000Z,16,6882314aa85e68182405c9ca,0,61.2,401.9,242.8,399.7,1748744,1927.6,1198,49351,21,0,84.2,1709.9,0,0,0,13,1718.3,16.1,75.7,0,33589596,401.7,0.928,111,0,45404,1741,0
2016-02-01T17:00:00.000Z,16,6882314aa85e68182405c9cb,0,62,402.8,235.8,400.7,1748744,1830.8,1198,49351,21,0,84.7,1603.6,0,0,0,12.8,1610.3,13.3,75.8,0,33589939,402.8,0.939,111,0,45404,1633.5,0
2016-02-01T17:10:00.000Z,16,6882314aa85e68182405c9cc,0,62,401.9,231.5,399.6,1748744,1965.4,1198,49351,21,0,83.2,1655.6,0,0,0,12,1662.5,15.6,75.4,0,33590272,402,0.979,111,0,45404,1685.6,0
2016-02-01T17:20:00.000Z,16,6882314aa85e68182405c9cd,0,62,401.2,221.1,399.2,1748744,1944.6,1198,49351,21,0,84.4,1774.7,0,0,0,12,1783.5,13.9,75.9,0,33590571,400.7,0.905,111,0,45404,1806.3,0
2016-02-01T17:30:00.000Z,16,6882314aa85e68182405c9ce,0,62,401.2,220,399.2,1748744,1940.7,1198,49351,21,0,84.6,1787.3,0,0,0,12,1796.4,13.7,76,0,33590902,400.6,0.897,111,0,45404,1819.1,0
2016-02-01T17:40:00.000Z,16,6882314aa85e68182405c9cf,0,62,401.6,217.9,399.9,1748744,1855.8,1198,49351,21,0,83.5,1641.3,0,0,0,12,1649.1,12.7,76,0,33591240,401.9,0.934,111,0,45404,1670,0
2016-02-01T17:50:00.000Z,16,6882314aa85e68182405c9d0,0,62,402,219.6,399.6,1748744,1909.5,1198,49352,21,0,84.3,1671.1,0,0,0,12,1676.2,13,76,0,33591528,402,0.943,111,0,45404,1699.2,0
2016-02-01T18:00:00.000Z,16,6882314aa85e68182405c9d1,0,62,401.5,218.7,399.2,1748744,2004,1198,49352,21,0,84.2,1767.5,0,0,0,12,1772.9,14.1,76,0,33591883,401.5,0.937,111,0,45404,1795.9,0
2016-02-01T18:10:00.000Z,16,6882314aa85e68182405c9d2,0,62,401.8,219.4,399.5,1748744,1961.9,1198,49352,21,0,85.2,1727.7,0,0,0,12,1733.3,14.3,76,0,33592197,401.5,0.937,111,0,45404,1756.8,0
2016-02-01T18:20:00.000Z,16,6882314aa85e68182405c9d3,0,62,401.5,220.4,399.2,1748744,1991,1198,49352,21,0,85.8,1738,0,0,0,12,1744.3,14.3,76,0,33592556,401.4,0.946,111,0,45404,1767.8,0
2016-02-01T18:30:00.000Z,16,6882314aa85e68182405c9d4,0,62,402,222.2,400,1748744,1954.4,1198,49352,21,0,85.7,1732.1,0,0,0,12,1738.9,13.9,76,0,33592873,402,0.931,111,0,45404,1761.6,0
2016-02-01T18:40:00.000Z,16,6882314aa85e68182405c9d5,0,62,402.4,223.3,400.4,1748744,2008.4,1198,49352,21,0,85.7,1744.1,0,0,0,12,1749.1,14.8,76,0,33593209,402.4,0.948,111,0,45404,1773,0
2016-02-01T18:50:00.000Z,16,6882314aa85e68182405c9d6,0,62,403.6,221.6,401.3,1748744,1869,1198,49353,21,0,84.9,1593.9,0,0,0,12.9,1600.1,12.7,76,0,33593496,403.4,0.965,111,0,45404,1622.6,0
2016-02-01T19:00:00.000Z,16,6882314aa85e68182405c9d7,0,62,403.1,221.6,401.2,1748744,1945.4,1198,49353,21,0,84.1,1655.7,0,0,0,13,1663.1,13.6,76,0,33593842,403.2,0.965,111,0,45404,1685.4,0
2016-02-01T19:10:00.000Z,16,6882314aa85e68182405c9d8,0,62,403.5,222.8,401.2,1748744,1911.7,1198,49353,21,0,84.1,1628.4,0,0,0,13,1634.4,13.1,76,0,33594141,403.4,0.964,111,0,45404,1656.7,0
2016-02-01T19:20:00.000Z,16,6882314aa85e68182405c9d9,0,62,403,220.1,401,1748744,1908.1,1198,49353,21,0,83.4,1707.7,0,0,0,13,1715,13.1,76,0,33594482,402.8,0.921,111,0,45404,1737.5,0
2016-02-01T19:30:00.000Z,16,6882314aa85e68182405c9da,0,62,401.9,220.3,399.9,1748744,1995.4,1198,49353,21,0,83.5,1790.3,0,0,0,13,1797.7,14.6,76,0,33594777,401.9,0.92,111,0,45404,1820.6,0
2016-02-01T19:40:00.000Z,16,6882314aa85e68182405c9db,0,62.5,403,221.2,400.8,1748744,2006.8,1198,49353,21,0,84.9,1755.1,0,0,0,13,1763.4,13.8,76.5,0,33595136,403.1,0.94,111,0,45404,1786.4,0
2016-02-01T19:50:00.000Z,16,6882314aa85e68182405c9dc,0,63,403.7,221.4,401.3,1748744,2024.4,1198,49354,21,0,85.1,1761.3,0,0,0,13,1768.2,14.7,76.4,0,33595517,403.2,0.944,111,0,45404,1791.8,0
2016-02-01T20:00:00.000Z,16,6882314aa85e68182405c9dd,0,63,404.5,220.2,402.2,1748744,1927.2,1198,49354,21,0,85,1697,0,0,0,13,1703,13.9,76.7,0,33595802,404.4,0.93,111,0,45404,1726.9,0
2016-02-01T20:10:00.000Z,16,6882314aa85e68182405c9de,0,63,404.1,220.1,402.3,1748744,1900.3,1198,49354,21,0,85,1656,0,0,0,13,1661.3,13.7,76.9,0,33596084,404.3,0.94,111,0,45404,1685.5,0
2016-02-01T20:20:00.000Z,16,6882314aa85e68182405c9df,0,63,403.5,221.5,401.6,1748744,1989.2,1198,49354,21,0,85.3,1787.6,0,0,0,13,1792.1,14.4,76.8,0,33596420,403.5,0.916,111,0,45404,1817.6,0
2016-02-01T20:30:00.000Z,16,6882314aa85e68182405c9e0,0,63,403.4,220.3,401.1,1748744,2010.6,1198,49354,21,0,86.5,1757,0,0,0,13,1764.4,15,77,0,33596772,403.4,0.94,111,0,45404,1789.1,0
2016-02-01T20:40:00.000Z,16,6882314aa85e68182405c9e1,0,63,403.2,223.9,401,1748744,1994.7,1198,49354,21,0,86.5,1735.8,0,0,0,13,1741.6,13.7,77,0,33597111,403.4,0.946,111,0,45404,1766.9,0
2016-02-01T20:50:00.000Z,16,6882314aa85e68182405c9e2,0,63,404.3,223.7,401.9,1748744,1983.9,1198,49355,21,0,85.1,1750.9,0,0,0,13,1756,13.3,77,0,33597394,404,0.929,111,0,45404,1781,0
2016-02-01T21:00:00.000Z,16,6882314aa85e68182405c9e3,0,63,404.5,225.6,402.5,1748744,1810.2,1198,49355,21,0,82.7,1569,0,0,0,13,1573.5,12.5,76.6,0,33597700,404.2,0.945,111,0,45404,1597.3,0
2016-02-01T21:10:00.000Z,16,6882314aa85e68182405c9e4,0,63,403.4,221.2,401.4,1748744,1924.1,1198,49355,21,0,82.2,1686.4,0,0,0,13,1695.1,13.9,76.8,0,33598044,403.2,0.937,111,0,45404,1718.6,0
2016-02-01T21:20:00.000Z,16,6882314aa85e68182405c9e5,0,63,404.2,222.8,402,1748744,1918.1,1198,49355,21,0,82.9,1651.5,0,0,0,13,1657.5,13.4,76.9,0,33598342,404,0.951,111,0,45404,1681.9,0
2016-02-01T21:30:00.000Z,16,6882314aa85e68182405c9e6,0,63,403.4,222.6,401.2,1748744,1932.3,1198,49355,21,0,82.7,1691,0,0,0,13,1696.9,14.7,77,0,33598682,403.2,0.938,111,0,45404,1721,0
2016-02-01T21:40:00.000Z,16,6882314aa85e68182405c9e7,0,63,404.3,225.2,401.9,1748744,1924.3,1198,49355,21,0,84,1653,0,0,0,13,1661,13.4,77,0,33598986,404.1,0.956,111,0,45404,1683.9,0
2016-02-01T21:50:00.000Z,16,6882314aa85e68182405c9e8,0,63,404.4,198.9,402.1,1748744,1967.9,1198,49356,21,0,84.4,1739.4,0,0,0,13,1746.2,14.9,77,0,33599334,404.4,0.928,111,0,45404,1769.9,0
2016-02-01T22:00:00.000Z,16,6882314aa85e68182405c9e9,0,63,405.6,224.6,402.8,1748744,1978.1,1198,49356,21,0,85.1,1718.4,0,0,0,13,1724,13.6,77,0,33599647,405.5,0.94,111,0,45404,1749.5,0
2016-02-01T22:10:00.000Z,16,6882314aa85e68182405c9ea,0,63,404.9,226.9,402.9,1748744,1860.6,1198,49356,21,0,85.4,1609.7,0,0,0,13,1614.3,12,77,0,33599996,404.8,0.945,111,0,45404,1639.4,0
2016-02-01T22:20:00.000Z,16,6882314aa85e68182405c9eb,0,63,403.7,226.1,401.6,1748744,1877.6,1198,49356,21,0,85.1,1693.9,0,0,0,13,1700.3,14.8,77,0,33600309,403.6,0.909,111,0,45404,1726.1,0
2016-02-01T22:30:00.000Z,16,6882314aa85e68182405c9ec,0,63,402.5,228.2,400,1748744,2041.4,1198,49356,21,0,86,1800.5,0,0,0,13,1806.7,16.2,77,0,33600683,402.1,0.934,111,0,45404,1832.1,0
2016-02-01T22:40:00.000Z,16,6882314aa85e68182405c9ed,0,63,403.2,227.3,400.9,1748744,1994.4,1198,49356,21,0,86.3,1725.6,0,0,0,13,1732.9,15.2,77,0,33600984,403,0.949,111,0,45404,1756.8,0
2016-02-01T22:50:00.000Z,16,6882314aa85e68182405c9ee,0,63,404.4,230.3,402.5,1748744,1895.8,1198,49357,21,0,85.1,1647.2,0,0,0,13,1653.1,12.9,77,0,33601317,404.5,0.945,111,0,45404,1677.5,0
2016-02-01T23:00:00.000Z,16,6882314aa85e68182405c9ef,0,63,404.1,227.9,402.1,1748744,1876.3,1198,49357,21,0,84.3,1634.9,0,0,0,13,1641.4,13,77,0,33601606,404.3,0.94,111,0,45404,1665.1,0
2016-02-01T23:10:00.000Z,16,6882314aa85e68182405c9f0,0,63,405.4,228.2,403.2,1748744,1788.6,1198,49357,21,0,83.1,1527.2,0,0,0,13,1533.1,13,77,0,33601931,405.4,0.96,111,0,45404,1556.9,0
2016-02-01T23:20:00.000Z,16,6882314aa85e68182405c9f1,0,63,404.8,233.9,402.3,1748744,1823.2,1198,49357,21,0,81.9,1579.5,0,0,0,13,1585.7,13.2,76.6,0,33602222,404.6,0.946,111,0,45404,1609.5,0
2016-02-01T23:30:00.000Z,16,6882314aa85e68182405c9f2,0,63,404.1,241.7,401.7,1748744,1929.8,1198,49357,21,0,82.7,1620.8,0,0,0,13,1627.1,14.4,77,0,33602573,403.9,0.977,111,0,45404,1650.7,0
2016-02-01T23:40:00.000Z,16,6882314aa85e68182405c9f3,0,63,403.7,243.7,401.3,1748744,1980.2,1198,49357,21,0,84.5,1704.4,0,0,0,13.3,1711,16.3,77,0,33602876,403.3,0.953,111,0,45404,1735.3,0
2016-02-01T23:50:00.000Z,16,6882314aa85e68182405c9f4,0,63,404.3,245.2,402,1748744,1927.9,1198,49358,21,0,85.7,1696.7,0,0,0,13,1703.2,13.1,77,0,33603202,404,0.931,111,0,45404,1727.7,0
2016-02-02T00:00:00.000Z,16,6882314aa85e68182405c9f5,0,63,404.1,241.2,401.9,1748744,2018.1,1198,49358,21,0,85.2,1721.1,0,0,0,13,1725.4,14,77,0,33603539,404,0.964,111,0,45404,1752.9,0
2016-02-02T00:10:00.000Z,16,6882314aa85e68182405c9f6,0,63,405.9,235.9,403.9,1748744,1721.5,1198,49358,21,0,81.6,1554.9,0,0,0,13,1560.7,12.6,76.8,0,33603842,406,0.902,111,0,45404,1584.1,0
2016-02-02T00:20:00.000Z,16,6882314aa85e68182405c9f7,0,63,405.4,233.3,403,1748744,1870.9,1198,49358,21,0,81.3,1640.2,0,0,0,13,1647.2,13.2,76.8,0,33604135,405.3,0.934,111,0,45404,1671.7,0
2016-02-02T00:30:00.000Z,16,6882314aa85e68182405c9f8,0,63,405.2,240.3,402.9,1748744,1907.4,1198,49358,21,0,82.2,1651.9,0,0,0,12.6,1657.7,13.4,77,0,33604472,405.2,0.944,111,0,45404,1682.8,0
2016-02-02T00:40:00.000Z,16,6882314aa85e68182405c9f9,0,63,404.5,244.1,402,1748744,1951.3,1198,49358,21,0,82.8,1730.2,0,0,0,12,1737.3,17.1,76.8,0,33604813,404.2,0.923,111,0,45404,1762.8,0
2016-02-02T00:50:00.000Z,16,6882314aa85e68182405c9fa,0,63,405.4,236.8,402.8,1748744,2018.6,1198,49359,21,0,84.7,1773.9,0,0,0,12,1779.9,15.3,77,0,33605157,405.2,0.93,111,0,45404,1807.7,0
2016-02-02T01:00:00.000Z,16,6882314aa85e68182405c9fb,0,63,405.9,238.8,403.7,1748744,1999.3,1198,49359,21,0,85.8,1733.6,0,0,0,12,1742.4,14.5,76.8,0,33605504,405.8,0.94,111,0,45404,1768.7,0
2016-02-02T01:10:00.000Z,16,6882314aa85e68182405c9fc,0,63,406,242.4,403.6,1748744,1996.6,1198,49359,21,0,85.4,1718,0,0,0,12,1725.4,15.2,76.9,0,33605814,405.8,0.947,111,0,45404,1752.5,0
2016-02-02T01:20:00.000Z,16,6882314aa85e68182405c9fd,0,63,408.2,242,405.7,1748744,1720,1198,49359,21,0,83.2,1462,0,0,0,12,1466.1,11.9,76.4,0,33606129,408.1,0.955,111,0,45404,1491.1,0
2016-02-02T01:30:00.000Z,16,6882314aa85e68182405c9fe,0,62.1,400.4,233.5,398.4,1748744,1793.5,1198,49359,21,0,75.1,1577.2,0,0,0,12,1583.1,12.5,75.8,0,33606497,400.4,0.941,111,0,45404,1608.4,0
2016-02-02T01:40:00.000Z,16,6882314aa85e68182405c9ff,0,62,398.2,235.2,396.1,1748744,1912.1,1198,49359,21,0,74.8,1722.3,0,0,0,12,1728.3,13.5,75.9,0,33606648,398.2,0.925,111,0,45404,1754.7,0
2016-02-02T01:50:00.000Z,16,6882314aa85e68182405ca00,0,62,396.7,240.6,394.7,1748744,2065.8,1198,49360,21,0,79.8,1834.2,0,0,0,12.2,1841.4,17.5,76,0,33607012,396.8,0.94,111,0,45404,1868.2,0
2016-02-02T02:00:00.000Z,16,6882314aa85e68182405ca01,0,62,396.7,244.2,394.1,1748744,2062.5,1198,49360,21,0,83.2,1819.1,0,0,0,13,1827.2,17.5,76.7,0,33607358,396.2,0.947,111,0,45404,1853.5,0
2016-02-02T02:10:00.000Z,16,6882314aa85e68182405ca02,0,62.4,396.9,242.5,394.6,1748744,2000,1198,49360,21,0,85.3,1819.2,0,0,0,12,1826.7,14.9,76.8,0,33607663,396.8,0.917,111,0,45404,1853.2,0
2016-02-02T02:20:00.000Z,16,6882314aa85e68182405ca03,0,63,397.4,247.1,395.1,1748744,2019.3,1198,49360,21,0,86.1,1786.6,0,0,0,12,1792.9,15.8,77,0,33608026,397.2,0.942,111,0,45404,1819.7,0
2016-02-02T02:30:00.000Z,16,6882314aa85e68182405ca04,0,63,397.8,246.1,395.4,1748744,1892.3,1198,49360,21,0,86.8,1645.9,0,0,0,12,1651.2,13.6,76.8,0,33608330,397.8,0.957,111,0,45404,1677.1,0
2016-02-02T02:40:00.000Z,16,6882314aa85e68182405ca05,0,62.4,398.7,245.8,396.7,1748744,1710.4,1198,49360,21,0,81.5,1492.7,0,0,0,12,1498.5,11.7,75.8,0,33608626,398.8,0.959,111,0,45404,1522.5,0
2016-02-02T02:50:00.000Z,16,6882314aa85e68182405ca06,0,62,396.2,244.4,394.1,1748744,1982,1198,49361,21,0,80.5,1749.9,0,0,0,12,1756.7,13.8,76,0,33608950,396.2,0.947,111,0,45404,1782,0
2016-02-02T03:00:00.000Z,16,6882314aa85e68182405ca07,0,62,396.1,253.8,393.8,1748744,1995.1,1198,49361,21,0,83.4,1792.6,0,0,0,12,1798.9,17.2,76,0,33609311,396.1,0.931,111,0,45404,1824.3,0
2016-02-02T03:10:00.000Z,16,6882314aa85e68182405ca08,0,62,395.8,250.1,393.4,1748744,2024.6,1198,49361,21,0,85.1,1796.3,0,0,0,12,1803.2,14.8,76,0,33609616,395.8,0.942,111,0,45404,1828.7,0
2016-02-02T03:20:00.000Z,12.1,6882314aa85e68182405ca09,0,61.6,398.5,246.7,396.4,1748744,1053.2,1198,49361,21,0,82.3,932.8,0,0,0,12,936.3,13.3,72.1,0,33610202,398.3,0.592,78,0,45404,950.2,0
2016-02-02T03:30:00.000Z,16,6882314aa85e68182405ca0a,0,61,395.8,248.8,393.5,1748744,2024,1198,49361,21,0,82.7,1802.3,0,0,0,12,1809.8,14.6,74.1,0,33610202,395.8,0.94,111,0,45404,1835.8,0
2016-02-02T03:40:00.000Z,16,6882314aa85e68182405ca0b,0,61,396.6,245.2,394.3,1748744,1939.9,1198,49361,21,0,84.2,1713,0,0,0,12,1719,13.8,74.8,0,33610503,396.7,0.946,111,0,45404,1743.9,0
2016-02-02T03:50:00.000Z,16,6882314aa85e68182405ca0c,0,61.9,397.2,242.4,395.2,1748744,2024.6,1198,49361,21,0,84,1779.7,0,0,0,12,1787,13.5,75,0,33610778,397.2,0.948,111,0,45404,1811.2,0
2016-02-02T04:00:00.000Z,16,6882314aa85e68182405ca0d,0,61.6,397.5,249,395.5,1748744,1898.7,1198,49362,21,0,81.9,1651.9,0,0,0,11.1,1659.2,12.8,75.4,0,33611140,397.6,0.959,111,0,45404,1683.5,0
2016-02-02T04:10:00.000Z,16,6882314aa85e68182405ca0e,0,61,398.4,244.5,396.2,1748744,1841.1,1198,49362,21,0,80.9,1612.5,0,0,0,11,1618.3,12.5,75.4,0,33611410,398.3,0.95,111,0,45404,1642.5,0
2016-02-02T04:20:00.000Z,16,6882314aa85e68182405ca0f,0,61,399.5,242.6,397.3,1748744,1723.7,1198,49362,21,0,76.7,1478.3,0,0,0,11,1483.1,12,75,0,33611699,399.7,0.969,111,0,45404,1505.3,0
2016-02-02T04:30:00.000Z,16,6882314aa85e68182405ca10,0,61,400.8,242.5,398.9,1748744,1373.8,1198,49362,21,0,72.3,1154.4,0,0,0,11,1158.8,10.3,74.6,0,33611919,400.9,0.994,111,0,45404,1177.3,0
2016-02-02T04:40:00.000Z,16,6882314aa85e68182405ca11,0,60.1,400.2,241.1,398,1748744,1566.5,1198,49362,21,0,68.5,1348.8,0,0,0,11,1352.8,11,74.5,0,33612206,400.2,0.963,111,0,45404,1373.1,0
2016-02-02T04:50:00.000Z,16,6882314aa85e68182405ca12,0,60,396.9,245.7,394.5,1748744,1884.6,1198,49362,21,0,70.2,1667.9,0,0,0,11.1,1670.9,15.2,74.7,0,33612538,396.5,0.946,111,0,45404,1696.9,0
2016-02-02T05:00:00.000Z,16,6882314aa85e68182405ca13,0,60.9,399.5,246,397.4,1748744,2017.3,1198,49363,21,0,75.9,1770.4,0,0,0,11.7,1778.2,15.3,74.9,0,33612849,399.4,0.945,111,0,45404,1801.8,0
2016-02-02T05:10:00.000Z,16,6882314aa85e68182405ca14,0,61,403.4,244.8,401.4,1748744,1925.7,1198,49363,21,0,77.7,1672.9,0,0,0,11,1679.9,13.9,75,0,33613189,403.2,0.946,111,0,45404,1703,0
2016-02-02T05:20:00.000Z,16,6882314aa85e68182405ca15,0,61,403.3,239.9,401.4,1748744,1891.4,1198,49363,21,0,77.3,1646.4,0,0,0,11,1653.1,14,75,0,33613475,403.2,0.944,111,0,45404,1675,0
2016-02-02T05:30:00.000Z,16,6882314aa85e68182405ca16,0,61,402.5,234.1,400.5,1748744,1965.3,1198,49363,21,0,77.5,1694.6,0,0,0,11,1701,13.2,75,0,33613816,402.7,0.955,111,0,45404,1723.2,0
2016-02-02T05:40:00.000Z,16,6882314aa85e68182405ca17,0,61,402.9,234.5,400.9,1748744,1826.2,1198,49363,21,0,77.7,1559,0,0,0,11,1564.3,12.6,75,0,33614101,402.9,0.963,111,0,45404,1585.8,0
2016-02-02T05:50:00.000Z,16,6882314aa85e68182405ca18,0,61,398.3,233.7,396.7,1748744,2038.4,1198,49363,21,0,79.6,1751.5,0,0,0,11,1760,15.1,75,0,33614445,398.3,0.969,111,0,45404,1782.4,0
2016-02-02T06:00:00.000Z,16,6882314aa85e68182405ca19,0,61,399.2,237.7,397.2,1748744,1997.6,1198,49364,21,0,82.1,1741.4,0,0,0,11,1749.7,15,75.2,0,33614805,399.2,0.952,111,0,45404,1771.4,0
2016-02-02T06:10:00.000Z,16,6882314aa85e68182405ca1a,0,61,399.3,237.5,397.1,1748744,1913.6,1198,49364,21,0,82.4,1719.5,0,0,0,11,1727.7,13.5,75.1,0,33615103,399.1,0.924,111,0,45404,1748.1,0
2016-02-02T06:20:00.000Z,16,6882314aa85e68182405ca1b,0,61,398.8,236.4,397.3,1748744,1985.1,1198,49364,21,0,83,1746.9,0,0,0,11,1754.4,15,75.7,0,33615470,399.3,0.944,111,0,45404,1776.9,0
2016-02-02T06:30:00.000Z,16,6882314aa85e68182405ca1c,0,61.2,399.7,236.3,397.2,1748744,1923.9,1198,49364,21,0,83.9,1739.7,0,0,0,11,1749.2,14,75.5,0,33615792,399.8,0.917,111,0,45404,1770.2,0
2016-02-02T06:40:00.000Z,16,6882314aa85e68182405ca1d,0,61.1,399.5,234.2,397.2,1748744,1830.1,1198,49364,21,0,82.5,1599.6,0,0,0,11,1609.2,13.2,75,0,33616180,398.7,0.953,111,0,45404,1627.4,0
2016-02-02T06:50:00.000Z,16,6882314aa85e68182405ca1e,0,61,399.9,235.7,397.8,1748744,1781.8,1198,49364,21,0,81,1513.7,0,0,0,11,1522,12.6,75,0,33616385,399.6,0.976,111,0,45404,1539.2,0
2016-02-02T09:30:00.000Z,16,6882314aa85e68182405ca2e,0,62,397.8,237.6,396,1748744,2014.2,1198,49367,21,0,84.3,1796.4,0,0,0,11,1804.2,15.4,75.1,0,33621462,398,0.934,111,0,45404,1824.6,0
2016-02-02T09:40:00.000Z,16,6882314aa85e68182405ca2f,0,62,399.9,237,397.9,1748744,1874.2,1198,49367,21,0,85,1658.2,0,0,0,11,1667,14.6,75.6,0,33621782,399.9,0.936,111,0,45404,1685.1,0
2016-02-02T09:50:00.000Z,16,6882314aa85e68182405ca30,0,62,400.5,239.2,398.5,1748744,1844.5,1198,49367,21,0,84.2,1621.6,0,0,0,11,1626.5,13.6,75.4,0,33622190,400.5,0.943,111,0,45404,1646.1,0
2016-02-02T10:00:00.000Z,16,6882314aa85e68182405ca31,0,62,400.5,239,398.5,1748744,1868.2,1198,49368,21,0,83,1624.3,0,0,0,11,1632,14.6,75,0,33622422,400.5,0.952,111,0,45404,1650.5,0
2016-02-02T10:10:00.000Z,16,6882314aa85e68182405ca32,0,62,399.5,235.7,397.5,1748744,1870.8,1198,49368,21,0,82.1,1644.4,0,0,0,11,1652.5,12.4,75.2,0,33622776,399.5,0.945,111,0,45404,1670.6,0
2016-02-02T10:20:00.000Z,16,6882314aa85e68182405ca33,0,61.1,400.5,231.7,398.7,1748744,1810,1198,49368,21,0,80.2,1578,0,0,0,11,1587.6,12,75.4,0,33623047,400.1,0.95,111,0,45404,1604.9,0
2016-02-02T10:30:00.000Z,16,6882314aa85e68182405ca34,0,61,401.1,235,399.1,1748744,1630.4,1198,49368,21,0,76.5,1424,0,0,0,11,1431.9,11.3,75,0,33623347,401.1,0.949,111,0,45404,1447.7,0
2016-02-02T10:40:00.000Z,16,6882314aa85e68182405ca35,0,61,400.8,228.7,399,1748744,1691.1,1198,49368,21,0,73.6,1486.6,0,0,0,11,1493.1,11.7,75,0,33623615,400.8,0.942,111,0,45404,1509.9,0
2016-02-02T10:50:00.000Z,16,6882314aa85e68182405ca36,0,61,399.9,227.8,397.9,1748744,1912.4,1198,49368,21,0,72.4,1641.9,0,0,0,11,1651.4,13.5,74.7,0,33623941,400.1,0.964,111,0,45404,1669.1,0
